item_id,stage,milestone_id,org_id,outcome,first_fired.process_tracked,first_fired.hollow_owner,first_fired.gate_unassigned,first_fired.cross_org,first_fired.prior_slip,first_fired.org_overcommitted,first_fired.late_target
k8s:kep-5325,alpha,k8s:v1.35,k8s:sig-autoscaling,unresolved,2025-09-22T23:59:59+00:00,2025-09-22T23:59:59+00:00,,,2025-09-15T23:59:59+00:00,2025-09-29T23:59:59+00:00,
k8s:kep-5328,alpha,k8s:v1.35,k8s:sig-node,unresolved,,,,2025-10-13T23:59:59+00:00,,2025-10-13T23:59:59+00:00,2025-10-13T23:59:59+00:00
k8s:kep-5365,alpha,k8s:v1.35,k8s:sig-node,slipped,,,,,2025-10-13T23:59:59+00:00,2025-10-13T23:59:59+00:00,2025-10-13T23:59:59+00:00
k8s:kep-5366,alpha,k8s:v1.35,k8s:sig-api-machinery,slipped,2025-09-29T23:59:59+00:00,,,,2025-09-29T23:59:59+00:00,2025-10-20T23:59:59+00:00,2025-09-29T23:59:59+00:00
k8s:kep-5381,alpha,k8s:v1.35,k8s:sig-storage,shipped,,,,2025-10-20T23:59:59+00:00,,,2025-10-20T23:59:59+00:00
k8s:kep-5419,alpha,k8s:v1.35,k8s:sig-node,exception_granted,2025-10-06T23:59:59+00:00,,,,2025-10-06T23:59:59+00:00,2025-10-13T23:59:59+00:00,2025-10-06T23:59:59+00:00
k8s:kep-5440,alpha,k8s:v1.35,k8s:sig-apps,shipped,,,,2025-10-13T23:59:59+00:00,,,2025-10-13T23:59:59+00:00
k8s:kep-5468,alpha,k8s:v1.35,k8s:sig-testing,shipped,,,2025-10-13T23:59:59+00:00,2025-10-06T23:59:59+00:00,,,2025-10-06T23:59:59+00:00
k8s:kep-5468,beta,k8s:v1.35,k8s:sig-testing,shipped,,,2025-10-13T23:59:59+00:00,2025-10-06T23:59:59+00:00,,,2025-10-06T23:59:59+00:00
k8s:kep-5468,stable,k8s:v1.35,k8s:sig-testing,shipped,,,,2025-10-06T23:59:59+00:00,,,2025-10-06T23:59:59+00:00
k8s:kep-5471,alpha,k8s:v1.35,k8s:sig-scheduling,exception_granted,,,,2025-10-20T23:59:59+00:00,,2025-10-20T23:59:59+00:00,2025-10-20T23:59:59+00:00
k8s:kep-5495,deprecated,k8s:v1.35,k8s:sig-network,shipped,2025-09-29T23:59:59+00:00,,2025-10-13T23:59:59+00:00,,,,2025-09-29T23:59:59+00:00
k8s:kep-5501,beta,k8s:v1.35,k8s:sig-scheduling,unresolved,,,,,,2025-10-20T23:59:59+00:00,2025-10-20T23:59:59+00:00
k8s:kep-5504,stable,k8s:v1.35,k8s:sig-api-machinery,shipped,2025-09-29T23:59:59+00:00,,,2025-09-29T23:59:59+00:00,,2025-10-20T23:59:59+00:00,
k8s:kep-5526,alpha,k8s:v1.35,k8s:sig-node,slipped,,,,,,2025-10-20T23:59:59+00:00,2025-10-20T23:59:59+00:00
k8s:kep-5532,alpha,k8s:v1.35,k8s:sig-node,exception_granted,,,,2025-10-20T23:59:59+00:00,,2025-10-20T23:59:59+00:00,2025-10-20T23:59:59+00:00
k8s:kep-5538,beta,k8s:v1.35,k8s:sig-storage,shipped,,,,2025-10-20T23:59:59+00:00,,,2025-10-20T23:59:59+00:00
k8s:kep-5573,beta,k8s:v1.35,k8s:sig-node,shipped,,,,,,2025-10-13T23:59:59+00:00,2025-10-13T23:59:59+00:00
k8s:kep-5589,stable,k8s:v1.35,k8s:sig-api-machinery,shipped,,,,2025-10-13T23:59:59+00:00,,2025-10-20T23:59:59+00:00,2025-10-13T23:59:59+00:00
k8s:kep-5593,beta,k8s:v1.35,k8s:sig-node,shipped,,,,,,2025-10-20T23:59:59+00:00,2025-10-20T23:59:59+00:00
k8s:kep-5598,beta,k8s:v1.35,k8s:sig-scheduling,exception_granted,,,,,,2025-10-20T23:59:59+00:00,2025-10-20T23:59:59+00:00
k8s:kep-5607,alpha,k8s:v1.35,k8s:sig-node,unresolved,,,,,,2025-10-20T23:59:59+00:00,2025-10-20T23:59:59+00:00
k8s:kep-5647,alpha,k8s:v1.35,k8s:sig-api-machinery,slipped,,,,,,2025-10-20T23:59:59+00:00,2025-10-20T23:59:59+00:00
k8s:kep-859,stable,k8s:v1.35,k8s:sig-cli,shipped,,,,2025-10-13T23:59:59+00:00,2025-10-13T23:59:59+00:00,,2025-10-13T23:59:59+00:00
k8s:kep-961,beta,k8s:v1.35,k8s:sig-apps,shipped,,2025-10-27T23:59:59+00:00,,,2025-09-15T23:59:59+00:00,,
k8s:kep-127,stable,k8s:v1.36,k8s:sig-node,shipped,2026-02-09T23:59:59+00:00,,,,2026-02-09T23:59:59+00:00,2026-02-16T23:59:59+00:00,2026-02-09T23:59:59+00:00
k8s:kep-1710,stable,k8s:v1.36,k8s:sig-storage,unresolved,2026-02-16T23:59:59+00:00,2026-03-16T23:59:59+00:00,,2026-02-16T23:59:59+00:00,2026-02-16T23:59:59+00:00,2026-02-16T23:59:59+00:00,2026-02-16T23:59:59+00:00
k8s:kep-2258,stable,k8s:v1.36,k8s:sig-windows,shipped,,,,2026-02-16T23:59:59+00:00,2026-02-16T23:59:59+00:00,,2026-02-16T23:59:59+00:00
k8s:kep-2371,beta,k8s:v1.36,k8s:sig-node,slipped,2026-02-02T23:59:59+00:00,,,,2026-02-02T23:59:59+00:00,2026-02-16T23:59:59+00:00,2026-02-02T23:59:59+00:00
k8s:kep-2862,stable,k8s:v1.36,k8s:sig-node,shipped,2026-01-26T23:59:59+00:00,,,2026-01-26T23:59:59+00:00,,2026-02-16T23:59:59+00:00,2026-01-26T23:59:59+00:00
k8s:kep-3243,stable,k8s:v1.36,k8s:sig-scheduling,unresolved,2026-01-12T23:59:59+00:00,2026-01-12T23:59:59+00:00,2026-02-23T23:59:59+00:00,,2026-01-12T23:59:59+00:00,2026-01-26T23:59:59+00:00,
k8s:kep-3314,beta,k8s:v1.36,k8s:sig-storage,unresolved,2026-02-16T23:59:59+00:00,,,2026-02-16T23:59:59+00:00,,2026-02-16T23:59:59+00:00,2026-02-16T23:59:59+00:00
k8s:kep-3476,stable,k8s:v1.36,k8s:sig-storage,unresolved,,2026-03-16T23:59:59+00:00,,,2026-02-09T23:59:59+00:00,2026-02-16T23:59:59+00:00,2026-02-09T23:59:59+00:00
k8s:kep-3541,alpha,k8s:v1.36,k8s:sig-apps,slipped,,,,,,,2026-02-16T23:59:59+00:00
k8s:kep-3695,stable,k8s:v1.36,k8s:sig-node,shipped,2026-01-12T23:59:59+00:00,2026-01-12T23:59:59+00:00,,,2026-01-12T23:59:59+00:00,2026-02-16T23:59:59+00:00,
k8s:kep-3926,beta,k8s:v1.36,k8s:sig-auth,slipped,,,,2026-02-09T23:59:59+00:00,2026-02-09T23:59:59+00:00,,2026-02-09T23:59:59+00:00
k8s:kep-3962,stable,k8s:v1.36,k8s:sig-api-machinery,shipped,2026-01-19T23:59:59+00:00,,,2026-01-19T23:59:59+00:00,,2026-02-02T23:59:59+00:00,
k8s:kep-4020,beta,k8s:v1.36,k8s:sig-api-machinery,shipped,2026-01-19T23:59:59+00:00,2026-01-12T23:59:59+00:00,,,2026-01-12T23:59:59+00:00,2026-02-02T23:59:59+00:00,
k8s:kep-4188,alpha,k8s:v1.36,k8s:sig-node,shipped,,,,,2026-02-16T23:59:59+00:00,2026-02-16T23:59:59+00:00,2026-02-16T23:59:59+00:00
k8s:kep-4205,stable,k8s:v1.36,k8s:sig-node,shipped,2026-02-09T23:59:59+00:00,,,,,2026-02-16T23:59:59+00:00,2026-02-09T23:59:59+00:00
k8s:kep-4265,stable,k8s:v1.36,k8s:sig-node,shipped,,,,2026-02-09T23:59:59+00:00,,2026-02-16T23:59:59+00:00,2026-02-09T23:59:59+00:00
k8s:kep-4639,stable,k8s:v1.36,k8s:sig-node,shipped,2026-02-02T23:59:59+00:00,,,2026-02-02T23:59:59+00:00,2026-02-02T23:59:59+00:00,2026-02-16T23:59:59+00:00,2026-02-02T23:59:59+00:00
k8s:kep-4680,beta,k8s:v1.36,k8s:sig-node,shipped,2026-02-02T23:59:59+00:00,,,,2026-02-02T23:59:59+00:00,2026-02-16T23:59:59+00:00,2026-02-02T23:59:59+00:00
k8s:kep-4800,stable,k8s:v1.36,k8s:sig-node,unresolved,2026-01-12T23:59:59+00:00,2026-01-12T23:59:59+00:00,,,2026-01-12T23:59:59+00:00,2026-02-16T23:59:59+00:00,
k8s:kep-4815,beta,k8s:v1.36,k8s:sig-scheduling,shipped,,,,2026-02-02T23:59:59+00:00,2026-02-02T23:59:59+00:00,2026-02-02T23:59:59+00:00,2026-02-02T23:59:59+00:00
k8s:kep-4816,stable,k8s:v1.36,k8s:sig-scheduling,shipped,,,,2026-02-02T23:59:59+00:00,2026-02-02T23:59:59+00:00,2026-02-02T23:59:59+00:00,2026-02-02T23:59:59+00:00
k8s:kep-4817,stable,k8s:v1.36,k8s:sig-node,slipped,2026-02-02T23:59:59+00:00,2026-02-02T23:59:59+00:00,,2026-02-02T23:59:59+00:00,2026-02-02T23:59:59+00:00,2026-02-16T23:59:59+00:00,2026-02-02T23:59:59+00:00
k8s:kep-4827,beta,k8s:v1.36,k8s:sig-instrumentation,shipped,2026-01-19T23:59:59+00:00,2026-01-12T23:59:59+00:00,,,2026-01-12T23:59:59+00:00,2026-02-16T23:59:59+00:00,
k8s:kep-4828,beta,k8s:v1.36,k8s:sig-instrumentation,shipped,2026-01-19T23:59:59+00:00,2026-01-12T23:59:59+00:00,,,2026-01-12T23:59:59+00:00,2026-02-16T23:59:59+00:00,
k8s:kep-4858,beta,k8s:v1.36,k8s:sig-network,shipped,2026-01-12T23:59:59+00:00,,,2026-01-12T23:59:59+00:00,,,
k8s:kep-4872,beta,k8s:v1.36,k8s:sig-auth,slipped,2026-01-19T23:59:59+00:00,2026-01-12T23:59:59+00:00,2026-02-23T23:59:59+00:00,,2026-01-12T23:59:59+00:00,,
k8s:kep-4876,stable,k8s:v1.36,k8s:sig-storage,shipped,2026-01-19T23:59:59+00:00,2026-01-12T23:59:59+00:00,,2026-01-12T23:59:59+00:00,2026-01-12T23:59:59+00:00,2026-02-16T23:59:59+00:00,
k8s:kep-5004,beta,k8s:v1.36,k8s:sig-scheduling,unresolved,2026-01-26T23:59:59+00:00,,,2026-01-26T23:59:59+00:00,2026-01-26T23:59:59+00:00,2026-01-26T23:59:59+00:00,2026-01-26T23:59:59+00:00
k8s:kep-5007,beta,k8s:v1.36,k8s:sig-scheduling,shipped,2026-01-19T23:59:59+00:00,2026-01-12T23:59:59+00:00,,,2026-01-12T23:59:59+00:00,2026-01-26T23:59:59+00:00,
k8s:kep-5018,stable,k8s:v1.36,k8s:sig-auth,shipped,2026-01-12T23:59:59+00:00,2026-01-19T23:59:59+00:00,,,2026-01-12T23:59:59+00:00,,
k8s:kep-5040,beta,k8s:v1.36,k8s:sig-storage,shipped,,,2026-02-23T23:59:59+00:00,,,2026-02-16T23:59:59+00:00,2026-02-02T23:59:59+00:00
k8s:kep-5055,beta,k8s:v1.36,k8s:sig-scheduling,shipped,2026-01-26T23:59:59+00:00,,,,,2026-01-26T23:59:59+00:00,2026-01-26T23:59:59+00:00
k8s:kep-5234,stable,k8s:v1.36,k8s:sig-scheduling,unresolved,2026-01-12T23:59:59+00:00,2026-01-12T23:59:59+00:00,2026-02-23T23:59:59+00:00,2026-01-12T23:59:59+00:00,,2026-01-26T23:59:59+00:00,
k8s:kep-5284,beta,k8s:v1.36,k8s:sig-auth,shipped,2026-01-19T23:59:59+00:00,2026-01-12T23:59:59+00:00,,,2026-01-12T23:59:59+00:00,,
k8s:kep-5304,alpha,k8s:v1.36,k8s:sig-node,shipped,,,,,,2026-02-16T23:59:59+00:00,2026-02-16T23:59:59+00:00
k8s:kep-5307,stable,k8s:v1.36,k8s:sig-node,unresolved,2026-01-19T23:59:59+00:00,2026-01-12T23:59:59+00:00,2026-02-23T23:59:59+00:00,,,2026-02-16T23:59:59+00:00,
k8s:kep-5311,beta,k8s:v1.36,k8s:sig-network,shipped,2026-01-19T23:59:59+00:00,2026-03-16T23:59:59+00:00,,,2026-01-19T23:59:59+00:00,,
k8s:kep-5325,beta,k8s:v1.36,k8s:sig-autoscaling,unresolved,2026-01-12T23:59:59+00:00,2026-01-12T23:59:59+00:00,2026-02-23T23:59:59+00:00,,2026-01-12T23:59:59+00:00,,
k8s:kep-5328,beta,k8s:v1.36,k8s:sig-node,shipped,,,,2026-02-16T23:59:59+00:00,,2026-02-16T23:59:59+00:00,2026-02-16T23:59:59+00:00
k8s:kep-5365,alpha,k8s:v1.36,k8s:sig-node,shipped,2026-01-12T23:59:59+00:00,2026-02-09T23:59:59+00:00,,,2026-01-12T23:59:59+00:00,2026-02-16T23:59:59+00:00,
k8s:kep-5366,alpha,k8s:v1.36,k8s:sig-api-machinery,shipped,,,,,2026-02-16T23:59:59+00:00,2026-02-16T23:59:59+00:00,2026-02-16T23:59:59+00:00
k8s:kep-5381,beta,k8s:v1.36,k8s:sig-storage,unresolved,2026-01-19T23:59:59+00:00,2026-01-12T23:59:59+00:00,2026-02-23T23:59:59+00:00,2026-01-12T23:59:59+00:00,,2026-02-16T23:59:59+00:00,
k8s:kep-5394,alpha,k8s:v1.36,k8s:sig-node,unresolved,,,,2026-02-09T23:59:59+00:00,2026-02-09T23:59:59+00:00,2026-02-16T23:59:59+00:00,2026-02-09T23:59:59+00:00
k8s:kep-5419,beta,k8s:v1.36,k8s:sig-node,shipped,,,,,,2026-02-16T23:59:59+00:00,2026-02-16T23:59:59+00:00
k8s:kep-5440,beta,k8s:v1.36,k8s:sig-apps,shipped,2026-01-19T23:59:59+00:00,2026-01-12T23:59:59+00:00,,2026-01-12T23:59:59+00:00,,,
k8s:kep-5517,alpha,k8s:v1.36,k8s:sig-scheduling,shipped,,2026-02-16T23:59:59+00:00,,2026-02-16T23:59:59+00:00,,2026-02-16T23:59:59+00:00,2026-02-16T23:59:59+00:00
k8s:kep-5526,alpha,k8s:v1.36,k8s:sig-node,shipped,,,,,2026-02-16T23:59:59+00:00,2026-02-16T23:59:59+00:00,2026-02-16T23:59:59+00:00
k8s:kep-5532,beta,k8s:v1.36,k8s:sig-node,shipped,2026-01-19T23:59:59+00:00,2026-01-12T23:59:59+00:00,,2026-01-12T23:59:59+00:00,,2026-02-16T23:59:59+00:00,
k8s:kep-5538,stable,k8s:v1.36,k8s:sig-storage,shipped,,,,2026-02-02T23:59:59+00:00,,2026-02-16T23:59:59+00:00,2026-02-02T23:59:59+00:00
k8s:kep-5541,alpha,k8s:v1.36,k8s:sig-storage,shipped,,,,,,2026-02-16T23:59:59+00:00,2026-02-16T23:59:59+00:00
k8s:kep-5547,alpha,k8s:v1.36,k8s:sig-apps,shipped,,,,2026-02-16T23:59:59+00:00,,,2026-02-16T23:59:59+00:00
k8s:kep-5647,alpha,k8s:v1.36,k8s:sig-api-machinery,dropped,2026-02-02T23:59:59+00:00,,,,2026-02-02T23:59:59+00:00,2026-02-02T23:59:59+00:00,2026-02-02T23:59:59+00:00
k8s:kep-5677,alpha,k8s:v1.36,k8s:sig-node,shipped,,,,2026-02-16T23:59:59+00:00,,2026-02-16T23:59:59+00:00,2026-02-16T23:59:59+00:00
k8s:kep-5679,alpha,k8s:v1.36,k8s:sig-autoscaling,unresolved,,,,,,,2026-02-16T23:59:59+00:00
k8s:kep-5681,alpha,k8s:v1.36,k8s:sig-auth,slipped,,,,,,,2026-02-16T23:59:59+00:00
k8s:kep-5707,deprecated,k8s:v1.36,k8s:sig-network,shipped,,,2026-02-23T23:59:59+00:00,,,,2026-02-16T23:59:59+00:00
k8s:kep-5710,alpha,k8s:v1.36,k8s:sig-scheduling,shipped,,,,,,2026-02-09T23:59:59+00:00,2026-02-09T23:59:59+00:00
k8s:kep-5729,alpha,k8s:v1.36,k8s:sig-scheduling,shipped,,,,2026-02-16T23:59:59+00:00,,2026-02-16T23:59:59+00:00,2026-02-16T23:59:59+00:00
k8s:kep-5732,alpha,k8s:v1.36,k8s:sig-scheduling,shipped,,,,,,2026-02-09T23:59:59+00:00,2026-02-09T23:59:59+00:00
k8s:kep-5793,alpha,k8s:v1.36,k8s:sig-api-machinery,shipped,,,,,,2026-02-16T23:59:59+00:00,2026-02-16T23:59:59+00:00
k8s:kep-5808,alpha,k8s:v1.36,k8s:sig-instrumentation,shipped,,,,2026-02-16T23:59:59+00:00,,2026-02-16T23:59:59+00:00,2026-02-16T23:59:59+00:00
k8s:kep-5825,alpha,k8s:v1.36,k8s:sig-node,shipped,,,,,,2026-02-16T23:59:59+00:00,2026-02-16T23:59:59+00:00
k8s:kep-5832,alpha,k8s:v1.36,k8s:sig-scheduling,shipped,,,,2026-02-16T23:59:59+00:00,,2026-02-16T23:59:59+00:00,2026-02-16T23:59:59+00:00
k8s:kep-5866,alpha,k8s:v1.36,k8s:sig-api-machinery,unresolved,,,,,,2026-02-16T23:59:59+00:00,2026-02-16T23:59:59+00:00
k8s:kep-5882,alpha,k8s:v1.36,k8s:sig-apps,unresolved,,,,,,,2026-02-09T23:59:59+00:00
k8s:kep-740,stable,k8s:v1.36,k8s:sig-auth,shipped,,,,,,,2026-02-09T23:59:59+00:00
k8s:kep-784,beta,k8s:v1.36,k8s:sig-network,unresolved,2026-01-12T23:59:59+00:00,2026-01-12T23:59:59+00:00,2026-02-23T23:59:59+00:00,2026-01-12T23:59:59+00:00,2026-01-12T23:59:59+00:00,,
k8s:kep-2021,beta,k8s:v1.37,k8s:sig-autoscaling,shipped,,,,,,2026-06-15T23:59:59+00:00,2026-06-15T23:59:59+00:00
k8s:kep-2033,beta,k8s:v1.37,k8s:sig-node,shipped,2026-05-18T23:59:59+00:00,2026-05-18T23:59:59+00:00,,,2026-05-18T23:59:59+00:00,2026-06-15T23:59:59+00:00,
k8s:kep-2371,beta,k8s:v1.37,k8s:sig-node,unresolved,2026-06-15T23:59:59+00:00,,,,2026-06-15T23:59:59+00:00,2026-06-15T23:59:59+00:00,2026-06-15T23:59:59+00:00
k8s:kep-2570,beta,k8s:v1.37,k8s:sig-node,shipped,,,,,2026-06-22T23:59:59+00:00,2026-06-22T23:59:59+00:00,2026-06-22T23:59:59+00:00
k8s:kep-2837,stable,k8s:v1.37,k8s:sig-node,shipped,2026-06-22T23:59:59+00:00,,,2026-06-22T23:59:59+00:00,,2026-06-22T23:59:59+00:00,2026-06-22T23:59:59+00:00
k8s:kep-3085,stable,k8s:v1.37,k8s:sig-node,unresolved,2026-06-22T23:59:59+00:00,,,2026-06-22T23:59:59+00:00,2026-06-22T23:59:59+00:00,2026-06-22T23:59:59+00:00,2026-06-22T23:59:59+00:00
k8s:kep-3257,stable,k8s:v1.37,k8s:sig-auth,shipped,,,,,,,2026-06-15T23:59:59+00:00
k8s:kep-3541,alpha,k8s:v1.37,k8s:sig-apps,shipped,2026-06-08T23:59:59+00:00,,,,2026-06-08T23:59:59+00:00,,2026-06-08T23:59:59+00:00
k8s:kep-3721,stable,k8s:v1.37,k8s:sig-node,unresolved,2026-05-18T23:59:59+00:00,2026-05-18T23:59:59+00:00,,,,2026-06-15T23:59:59+00:00,
k8s:kep-3926,beta,k8s:v1.37,k8s:sig-auth,shipped,,2026-06-15T23:59:59+00:00,,2026-06-15T23:59:59+00:00,2026-06-15T23:59:59+00:00,,2026-06-15T23:59:59+00:00
k8s:kep-4006,stable,k8s:v1.37,k8s:sig-api-machinery,unresolved,2026-05-18T23:59:59+00:00,2026-05-18T23:59:59+00:00,,2026-05-18T23:59:59+00:00,2026-05-18T23:59:59+00:00,2026-06-01T23:59:59+00:00,
k8s:kep-4020,stable,k8s:v1.37,k8s:sig-api-machinery,unresolved,2026-05-18T23:59:59+00:00,2026-05-18T23:59:59+00:00,2026-06-29T23:59:59+00:00,,2026-05-18T23:59:59+00:00,2026-06-01T23:59:59+00:00,
k8s:kep-4049,beta,k8s:v1.37,k8s:sig-storage,shipped,,,,2026-06-22T23:59:59+00:00,,,2026-06-22T23:59:59+00:00
k8s:kep-4188,beta,k8s:v1.37,k8s:sig-node,shipped,2026-05-18T23:59:59+00:00,2026-05-18T23:59:59+00:00,,,2026-05-18T23:59:59+00:00,2026-06-15T23:59:59+00:00,
k8s:kep-4192,stable,k8s:v1.37,k8s:sig-api-machinery,shipped,,2026-06-15T23:59:59+00:00,,,2026-05-18T23:59:59+00:00,2026-06-01T23:59:59+00:00,
k8s:kep-4222,beta,k8s:v1.37,k8s:sig-api-machinery,shipped,2026-05-18T23:59:59+00:00,,,2026-05-18T23:59:59+00:00,,2026-06-01T23:59:59+00:00,
k8s:kep-4317,stable,k8s:v1.37,k8s:sig-auth,shipped,,,,,,,2026-06-15T23:59:59+00:00
k8s:kep-4438,alpha,k8s:v1.37,k8s:sig-node,unresolved,,,,2026-06-08T23:59:59+00:00,2026-06-08T23:59:59+00:00,2026-06-15T23:59:59+00:00,2026-06-08T23:59:59+00:00
k8s:kep-4671,beta,k8s:v1.37,k8s:sig-scheduling,shipped,,,,2026-05-18T23:59:59+00:00,2026-05-18T23:59:59+00:00,2026-05-18T23:59:59+00:00,
k8s:kep-4680,stable,k8s:v1.37,k8s:sig-node,shipped,2026-05-18T23:59:59+00:00,2026-05-18T23:59:59+00:00,2026-06-29T23:59:59+00:00,,2026-05-18T23:59:59+00:00,2026-06-15T23:59:59+00:00,
k8s:kep-4762,stable,k8s:v1.37,k8s:sig-network,shipped,2026-05-18T23:59:59+00:00,2026-05-18T23:59:59+00:00,,2026-05-18T23:59:59+00:00,,,
k8s:kep-4817,stable,k8s:v1.37,k8s:sig-node,shipped,2026-06-15T23:59:59+00:00,,,2026-06-15T23:59:59+00:00,2026-06-15T23:59:59+00:00,2026-06-15T23:59:59+00:00,2026-06-15T23:59:59+00:00
k8s:kep-4827,stable,k8s:v1.37,k8s:sig-instrumentation,unresolved,2026-05-18T23:59:59+00:00,2026-05-18T23:59:59+00:00,2026-06-29T23:59:59+00:00,,2026-05-18T23:59:59+00:00,2026-06-22T23:59:59+00:00,
k8s:kep-4828,stable,k8s:v1.37,k8s:sig-instrumentation,unresolved,2026-05-18T23:59:59+00:00,2026-05-18T23:59:59+00:00,2026-06-29T23:59:59+00:00,,2026-05-18T23:59:59+00:00,2026-06-22T23:59:59+00:00,
k8s:kep-4872,alpha,k8s:v1.37,k8s:sig-auth,unresolved,,,,,2026-06-15T23:59:59+00:00,,2026-06-15T23:59:59+00:00
k8s:kep-4939,alpha,k8s:v1.37,k8s:sig-node,shipped,2026-06-01T23:59:59+00:00,,,2026-06-01T23:59:59+00:00,,2026-06-15T23:59:59+00:00,2026-06-01T23:59:59+00:00
k8s:kep-4951,stable,k8s:v1.37,k8s:sig-autoscaling,shipped,,,,,,2026-06-15T23:59:59+00:00,2026-06-15T23:59:59+00:00
k8s:kep-4960,beta,k8s:v1.37,k8s:sig-node,unresolved,,,,2026-06-15T23:59:59+00:00,,2026-06-15T23:59:59+00:00,2026-06-15T23:59:59+00:00
k8s:kep-5004,stable,k8s:v1.37,k8s:sig-scheduling,shipped,,2026-05-18T23:59:59+00:00,,2026-05-18T23:59:59+00:00,2026-05-18T23:59:59+00:00,2026-05-18T23:59:59+00:00,
k8s:kep-5007,stable,k8s:v1.37,k8s:sig-scheduling,unresolved,,2026-05-18T23:59:59+00:00,2026-06-29T23:59:59+00:00,,2026-05-18T23:59:59+00:00,2026-05-18T23:59:59+00:00,
k8s:kep-5030,beta,k8s:v1.37,k8s:sig-autoscaling,shipped,2026-05-18T23:59:59+00:00,2026-05-18T23:59:59+00:00,,2026-05-18T23:59:59+00:00,2026-05-18T23:59:59+00:00,2026-05-18T23:59:59+00:00,
k8s:kep-5055,stable,k8s:v1.37,k8s:sig-scheduling,shipped,2026-05-18T23:59:59+00:00,2026-05-18T23:59:59+00:00,,,,2026-05-18T23:59:59+00:00,
k8s:kep-5207,stable,k8s:v1.37,k8s:sig-instrumentation,shipped,,,,,,2026-06-22T23:59:59+00:00,2026-06-22T23:59:59+00:00
k8s:kep-5237,beta,k8s:v1.37,k8s:sig-cloud-provider,shipped,2026-05-18T23:59:59+00:00,2026-05-18T23:59:59+00:00,,,2026-05-18T23:59:59+00:00,,
k8s:kep-5278,stable,k8s:v1.37,k8s:sig-scheduling,unresolved,2026-05-18T23:59:59+00:00,2026-05-18T23:59:59+00:00,2026-06-29T23:59:59+00:00,2026-05-18T23:59:59+00:00,2026-05-18T23:59:59+00:00,2026-05-18T23:59:59+00:00,
k8s:kep-5295,stable,k8s:v1.37,k8s:sig-cli,shipped,,,,2026-06-08T23:59:59+00:00,,,2026-06-08T23:59:59+00:00
k8s:kep-5304,beta,k8s:v1.37,k8s:sig-node,shipped,2026-05-18T23:59:59+00:00,2026-05-18T23:59:59+00:00,,,,2026-06-15T23:59:59+00:00,
k8s:kep-5311,stable,k8s:v1.37,k8s:sig-network,shipped,2026-05-18T23:59:59+00:00,2026-05-18T23:59:59+00:00,,,2026-05-18T23:59:59+00:00,,
k8s:kep-5325,stable,k8s:v1.37,k8s:sig-autoscaling,unresolved,2026-05-18T23:59:59+00:00,2026-05-18T23:59:59+00:00,2026-06-29T23:59:59+00:00,,2026-05-18T23:59:59+00:00,2026-05-18T23:59:59+00:00,
k8s:kep-5328,stable,k8s:v1.37,k8s:sig-node,shipped,,,,2026-06-22T23:59:59+00:00,,2026-06-22T23:59:59+00:00,2026-06-22T23:59:59+00:00
k8s:kep-5343,alpha,k8s:v1.37,k8s:sig-network,shipped,,,,,,,2026-06-15T23:59:59+00:00
k8s:kep-5366,beta,k8s:v1.37,k8s:sig-api-machinery,shipped,,,,,,2026-06-08T23:59:59+00:00,2026-06-08T23:59:59+00:00
k8s:kep-5474,alpha,k8s:v1.37,k8s:sig-node,unresolved,,,,2026-06-22T23:59:59+00:00,,2026-06-22T23:59:59+00:00,2026-06-22T23:59:59+00:00
k8s:kep-5501,stable,k8s:v1.37,k8s:sig-scheduling,unresolved,2026-05-18T23:59:59+00:00,2026-05-18T23:59:59+00:00,2026-06-29T23:59:59+00:00,,,2026-05-18T23:59:59+00:00,
k8s:kep-5502,alpha,k8s:v1.37,k8s:sig-storage,shipped,,,,2026-06-22T23:59:59+00:00,,,2026-06-22T23:59:59+00:00
k8s:kep-5526,beta,k8s:v1.37,k8s:sig-node,shipped,2026-05-18T23:59:59+00:00,2026-05-18T23:59:59+00:00,,,2026-05-18T23:59:59+00:00,2026-06-15T23:59:59+00:00,
k8s:kep-5532,stable,k8s:v1.37,k8s:sig-node,shipped,2026-05-18T23:59:59+00:00,2026-05-18T23:59:59+00:00,2026-06-29T23:59:59+00:00,2026-05-18T23:59:59+00:00,,2026-06-15T23:59:59+00:00,
k8s:kep-5541,beta,k8s:v1.37,k8s:sig-storage,shipped,,,,,,,2026-06-22T23:59:59+00:00
k8s:kep-5554,alpha,k8s:v1.37,k8s:sig-node,shipped,,,,,2026-06-15T23:59:59+00:00,2026-06-15T23:59:59+00:00,2026-06-15T23:59:59+00:00
k8s:kep-5598,stable,k8s:v1.37,k8s:sig-scheduling,slipped,2026-05-18T23:59:59+00:00,,,,2026-05-18T23:59:59+00:00,2026-05-18T23:59:59+00:00,
k8s:kep-5647,beta,k8s:v1.37,k8s:sig-api-machinery,shipped,2026-06-01T23:59:59+00:00,,,,2026-06-01T23:59:59+00:00,2026-06-01T23:59:59+00:00,2026-06-01T23:59:59+00:00
k8s:kep-5679,beta,k8s:v1.37,k8s:sig-autoscaling,unresolved,2026-05-18T23:59:59+00:00,2026-05-18T23:59:59+00:00,2026-06-29T23:59:59+00:00,,,2026-05-18T23:59:59+00:00,
k8s:kep-5681,alpha,k8s:v1.37,k8s:sig-auth,shipped,,,,,2026-06-15T23:59:59+00:00,,2026-06-15T23:59:59+00:00
